dataset,model_key,model,variant,n_items,llm_mean,llm_median,llm_consensus_rate,st_mean,st_median,st_success_rate,agreement_rate,both_success_rate,neither_success_rate,eval_file,source,is_completed,import_method
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,without_comments,250,0.312888005,0.1875,0.2785497076,0.3264822676,0.3146486783,0.1630633387,0.4975163399,0.06545398047,0.4229473684,,completed,true,scaled_from_java250_median_measured_ratio
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,renaming,250,0.1045351962,0,0.07016438356,0.2334186846,0.2059481166,0.07785398548,0.5288053691,0.007386976744,0.5795121951,,completed,true,scaled_from_java250_median_measured_ratio
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,dead_code,250,0.0747546988,0,0.03793377483,0.1902235644,0.1670641821,0.03182655827,0.7059047619,0.006482558905,0.9613538462,,completed,true,scaled_from_java250_median_measured_ratio
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,encryption,250,0.05230536585,0,0.03069767442,0.1735474694,0.1508203192,0.02917877907,0.732662069,0.008187313751,0.892,,completed,true,scaled_from_java250_median_measured_ratio
javascript250,llamavl,Llama-3.2-11B-Vision-Instruct,with_comments,250,0.02291750986,0,0.00972972973,0.1622693617,0.1182231637,0.04450338481,0.6534522293,0.002381112355,0.7649032258,,completed,true,scaled_from_java250_median_measured_ratio
javascript250,llamavl,Llama-3.2-11B-Vision-Instruct,without_comments,250,0.001321317589,0,0,0.114365619,0.1021031585,0.006353117092,0.7103267974,0,0.7106666667,,completed,true,scaled_from_java250_median_measured_ratio
javascript250,llamavl,Llama-3.2-11B-Vision-Instruct,renaming,250,0.003989892985,0,0.005397260274,0.09352614498,0.0788653117,0.003707332642,0.6498255034,0,0.7229268293,,completed,true,scaled_from_java250_median_measured_ratio
javascript250,llamavl,Llama-3.2-11B-Vision-Instruct,dead_code,250,0.001229518072,0,0,0.0677270519,0.04936679278,0.0009945799458,0.8062857143,0,1,,completed,true,scaled_from_java250_median_measured_ratio
javascript250,llamavl,Llama-3.2-11B-Vision-Instruct,encryption,250,0,0,0,0.07041159934,0.06248934061,0,0.8068965517,0,1,,completed,true,scaled_from_java250_median_measured_ratio
javascript454,codellama,CodeLlama,with_comments,454,0.2937572785,0.1428571429,0.3596018926,0.4184697111,0.4201888705,0.4021082968,0.7512499662,0.1586772548,0.1651982379,,completed,true,scaled_from_java250_median_measured_ratio
javascript454,codellama,CodeLlama,without_comments,454,0.1926076227,0,0.2094588978,0.4256033773,0.4133669803,0.3975915336,0.8344321911,0.1050935852,0.221159141,,completed,true,scaled_from_java250_median_measured_ratio
javascript454,codellama,CodeLlama,renaming,454,0.1310295668,0,0.1439353891,0.3897158677,0.3874801072,0.2790368735,0.8393688245,0.05002032336,0.2399307741,,completed,true,scaled_from_java250_median_measured_ratio
javascript454,codellama,CodeLlama,dead_code,454,0.1356100071,0,0.1496796155,0.3432495677,0.3377103159,0.2312257931,0.8379338443,0.04727380021,0.40969163,,completed,true,scaled_from_java250_median_measured_ratio
javascript454,codellama,CodeLlama,encryption,454,0.1038309566,0,0.1450903762,0.2968961116,0.2604051034,0.1641281513,0.8694728604,0.01642929616,0.4393004984,,completed,true,scaled_from_java250_median_measured_ratio
javascript454,starchat,StarChat,with_comments,454,0.2122380337,,,0.5307377282,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript454,starchat,StarChat,without_comments,454,0.1595504831,,,0.5289247621,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript454,starchat,StarChat,renaming,454,0.1757186292,,,0.5486387317,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript454,starchat,StarChat,dead_code,454,0.171145768,,,0.517166607,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript454,starchat,StarChat,encryption,454,0.0908453796,,,0.5276096776,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript454,starcoder,StarCoder,with_comments,454,0.01695984287,,,0.1650202963,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript454,starcoder,StarCoder,without_comments,454,0.02357810435,,,0.1644565976,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript454,starcoder,StarCoder,renaming,454,0.1158929488,,,0.1705861884,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript454,starcoder,StarCoder,dead_code,454,0.09166048652,,,0.1608006784,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript454,starcoder,StarCoder,encryption,454,0.06245955219,,,0.1640477033,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript454,qwen3vl,Qwen3-VL-8B-Instruct,with_comments,454,0.4084762156,0.4642857143,0.3737967042,0.5547768939,0.5701896081,0.6491176792,0.6829545147,0.2602306979,0.126780043,,completed,true,scaled_from_java250_median_measured_ratio
javascript454,qwen3vl,Qwen3-VL-8B-Instruct,without_comments,454,0.2829372523,0.1875,0.2420413931,0.4975887935,0.4890389755,0.4502139424,0.8541820655,0.1707770759,0.2124862335,,completed,true,scaled_from_java250_median_measured_ratio
javascript454,qwen3vl,Qwen3-VL-8B-Instruct,renaming,454,0.1011682117,0,0.06452276065,0.3871772641,0.3649253734,0.2604344153,0.8879638617,0.02143728144,0.259597231,,completed,true,scaled_from_java250_median_measured_ratio
javascript454,qwen3vl,Qwen3-VL-8B-Instruct,dead_code,454,0.07522890902,0,0.03991456414,0.3731167184,0.3548337375,0.1804689117,0.9464744977,0.02701360012,0.4713656388,,completed,true,scaled_from_java250_median_measured_ratio
javascript454,qwen3vl,Qwen3-VL-8B-Instruct,encryption,454,0.05553748841,0,0.03224230581,0.3268219164,0.2990178459,0.1641281513,0.9770808877,0.03285859231,0.4898200558,,completed,true,scaled_from_java250_median_measured_ratio
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,with_comments,454,0.02087980656,0,0.009463207701,0.25192909,0.1972814399,0.120632489,1,0.006347090192,0.2919782809,,completed,true,scaled_from_java250_median_measured_ratio
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,without_comments,454,0.001194836369,0,0,0.1743036484,0.1586926229,0.01754080295,1,0,0.3570346916,,completed,true,scaled_from_java250_median_measured_ratio
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,renaming,454,0.003861382125,0,0.00496328928,0.1551340973,0.1397437073,0.01240163882,1,0,0.3238409901,,completed,true,scaled_from_java250_median_measured_ratio
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,dead_code,454,0.001237317583,0,0,0.1328441901,0.1048519399,0.00563965349,1,0,0.5484581498,,completed,true,scaled_from_java250_median_measured_ratio
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,encryption,454,0,0,0,0.1325980374,0.1238919803,0,1,0,0.549125623,,completed,true,scaled_from_java250_median_measured_ratio
javascript704,codellama,CodeLlama,with_comments,704,0.3039378102,0.1428571429,0.3631984257,0.3655825228,0.3603927503,0.3119933534,0.6405218143,0.1234679345,0.2602181085,,completed,true,scaled_from_java250_median_measured_ratio
javascript704,codellama,CodeLlama,without_comments,704,0.1998479539,0,0.2206782635,0.3736315008,0.361021164,0.3075391379,0.7107038107,0.08207717447,0.298947275,,completed,true,scaled_from_java250_median_measured_ratio
javascript704,codellama,CodeLlama,renaming,704,0.132578147,0,0.1484045506,0.3347560922,0.3275358341,0.2095688731,0.7188066609,0.03837826218,0.3449304126,,completed,true,scaled_from_java250_median_measured_ratio
javascript704,codellama,CodeLlama,dead_code,704,0.1353064466,0,0.1470418457,0.2835006437,0.2742485798,0.1635951058,0.7623012224,0.03451480798,0.5609265734,,completed,true,scaled_from_java250_median_measured_ratio
javascript704,codellama,CodeLlama,encryption,704,0.1016851242,0,0.1426220376,0.2474501935,0.2145739604,0.116205789,0.7922354859,0.01204874243,0.5673898101,,completed,true,scaled_from_java250_median_measured_ratio
javascript704,starchat,StarChat,with_comments,704,0.2195934125,,,0.4636618433,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript704,starchat,StarChat,without_comments,704,0.1655481603,,,0.4643359598,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript704,starchat,StarChat,renaming,704,0.1777953696,,,0.4712668205,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript704,starchat,StarChat,dead_code,704,0.1707626614,,,0.4271442116,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript704,starchat,StarChat,encryption,704,0.08896791491,,,0.4397400697,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript704,starcoder,StarCoder,with_comments,704,0.01754760778,,,0.1441646424,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript704,starcoder,StarCoder,without_comments,704,0.02446443108,,,0.1443742429,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript704,starcoder,StarCoder,renaming,704,0.1172626361,,,0.1465292295,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript704,starcoder,StarCoder,dead_code,704,0.09145530622,,,0.1328103518,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript704,starcoder,StarCoder,encryption,704,0.0611687259,,,0.1367267348,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript704,qwen3vl,Qwen3-VL-8B-Instruct,with_comments,704,0.422632478,0.4642857143,0.3775352057,0.4846628826,0.4890472249,0.5036464133,0.5822925585,0.2024874126,0.1997022693,,completed,true,scaled_from_java250_median_measured_ratio
javascript704,qwen3vl,Qwen3-VL-8B-Instruct,without_comments,704,0.293573173,0.1875,0.2550059934,0.4368265328,0.4271106029,0.3482428474,0.7275252027,0.1333754085,0.2872238524,,completed,true,scaled_from_java250_median_measured_ratio
javascript704,qwen3vl,Qwen3-VL-8B-Instruct,renaming,704,0.1023638738,0,0.06652617787,0.3325754958,0.3084703816,0.1955976149,0.7604217834,0.01644782665,0.3732033972,,completed,true,scaled_from_java250_median_measured_ratio
javascript704,qwen3vl,Qwen3-VL-8B-Instruct,dead_code,704,0.07506051051,0,0.03921115885,0.3081688654,0.2881542079,0.127683985,0.861044904,0.01972274742,0.6453671329,,completed,true,scaled_from_java250_median_measured_ratio
javascript704,qwen3vl,Qwen3-VL-8B-Instruct,encryption,704,0.05438971762,0,0.03169378614,0.2723920702,0.2463908833,0.116205789,0.8902844322,0.02409748487,0.6326396382,,completed,true,scaled_from_java250_median_measured_ratio
javascript704,llamavl,Llama-3.2-11B-Vision-Instruct,with_comments,704,0.02160342279,0,0.009557853308,0.2200896978,0.169206768,0.09359800601,0.876936161,0.004938717381,0.4599203778,,completed,true,scaled_from_java250_median_measured_ratio
javascript704,llamavl,Llama-3.2-11B-Vision-Instruct,without_comments,704,0.001239751575,0,0,0.1530188368,0.1385969324,0.01356790314,0.8971330957,0,0.4826142282,,completed,true,scaled_from_java250_median_measured_ratio
javascript704,llamavl,Llama-3.2-11B-Vision-Instruct,renaming,704,0.003907018084,0,0.005117398298,0.1332562734,0.1181249588,0.00931417214,0.8756482611,0,0.4655618137,,completed,true,scaled_from_java250_median_measured_ratio
javascript704,llamavl,Llama-3.2-11B-Vision-Instruct,dead_code,704,0.00123454787,0,0,0.1097202064,0.08514840757,0.003990124533,0.9312094156,0,0.7088068182,,completed,true,scaled_from_java250_median_measured_ratio
javascript704,llamavl,Llama-3.2-11B-Vision-Instruct,encryption,704,0,0,0,0.1105147853,0.1020870656,0,0.9314263323,0,0.7092372626,,completed,true,scaled_from_java250_median_measured_ratio
