dataset,model_key,model,problem_id,s_enc,s_dead,s_lex,source,is_completed
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0128,0.6,0.9,0.9,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0129,0.82,0.825,0.679167,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0130,0.88,0.88125,0.841667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0131,0.88,0.9,0.925,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0134,0.19,0.6,0.525,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0136,0.88,0.925,0.866667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0137,0.88,0.9,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0138,0.66,0.6875,0.65,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0140,0.73,0.725,0.55,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0141,0.9,0.9,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0142,0.88,0.925,0.933333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0144,0.27,0.8875,0.866667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0145,0.82,0.875,0.883333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0146,0.6,0.725,0.6,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0147,0.9,0.9,0.933333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0148,0.68,0.9,0.666667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0149,0.915,0.95,0.945833,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0150,0.77,0.8125,0.775,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0151,0.67,0.85,0.875,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0152,0.85,0.875,0.833333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0154,0.84,0.875,0.883333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0155,0.53,0.5625,0.683333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0156,0.69,0.8,0.633333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0158,0.8,0.4875,0.883333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0159,0.59,0.75,0.908333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0161,0.88,0.875,0.904167,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0162,0.79,0.875,0.85,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0164,0.8,0.85,0.841667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0165,0.905,0.775,0.9,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0166,0.88,0.8625,0.75,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0167,0.88,0.875,0.875,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0168,0.84,0.875,0.883333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0169,0.9,0.9,0.95,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0170,0.84,0.9,0.883333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0172,0.32,0.875,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0173,0.57,0.925,0.8875,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0175,0.9,0.9,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0177,0.74,0.5875,0.491667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0178,0.59,0.7875,0.583333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0179,0.9,0.9,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0181,0.11,0.95,0.925,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0183,0.88,0.9,0.908333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0186,0.54,0.85,0.733333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0187,0.9,0.925,0.891667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0188,0.9,0.875,0.9,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0189,0.9,0.85,0.925,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0191,0.33,0.8875,0.9,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0192,0.92,0.9,0.929167,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0194,0.86,0.9,0.891667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0195,0.9,0.9125,0.933333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0197,0.75,0.7,0.8,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0198,0.63,0.7625,0.716667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0199,0.9,0.9,0.891667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0200,0.84,0.9,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0202,0.88,0.675,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0203,0.9,0.875,0.945833,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0204,0.88,0.9,0.95,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0205,0.72,0.675,0.466667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0206,0.88,0.825,0.691667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0207,0.9,0.9375,0.933333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0211,0.635,0.6125,0.383333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0212,0.905,0.9,0.941667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0213,0.72,0.85,0.8125,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0217,0.9,0.9,0.958333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0218,0.745,0.7,0.808333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0219,0.72,0.8375,0.758333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0220,0.09,0.8,0.879167,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0221,0.88,0.85,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0223,0.9,0.90625,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0224,0.82,0.9,0.908333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0225,0.91,0.9,0.908333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0226,0.7,0.7125,0.508333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0227,0.78,0.9,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0229,0.84,0.9,0.883333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0231,0.9,0.9125,0.925,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0232,0.915,0.9375,0.891667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0235,0.66,0.6375,0.504167,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0236,0.58,0.63125,0.475,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0239,0.62,0.65,0.545833,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0241,0.5,0.875,0.941667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0242,0.61,0.8,0.85,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0245,0.33,0.75,0.683333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0246,0.85,0.925,0.908333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0247,0.92,0.96875,0.958333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0248,0.82,0.85,0.791667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0250,0.78,0.775,0.833333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0251,0.82,0.9,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0254,0.45,0.9,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0255,0.68,0.85,0.85,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0256,0.905,0.9,0.908333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0259,0.745,0.7,0.670833,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0260,0.88,0.9,0.841667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0261,0.76,0.775,0.708333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0264,0.72,0.675,0.9,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0270,0.85,0.9,0.9,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0271,0.82,0.9,0.933333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0273,0.77,0.85,0.85,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0275,0.66,0.65625,0.45,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0277,0.9,0.79375,0.85,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0281,0.88,0.9,0.925,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0283,0.17,0.875,0.616667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0285,0.16,0.9,0.958333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0286,0.88,0.9,0.9,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0288,0.72,0.725,0.9,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0289,0.79,0.8125,0.675,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0291,0.94,0.9125,0.966667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0295,0.76,0.825,0.808333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0296,0.84,0.875,0.908333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0300,0.59,0.6875,0.708333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0302,0.75,0.9,0.808333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0303,0.63,0.65,0.45,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0304,0.37,0.7,0.658333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0305,0.1,0.75,0.641667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0306,0.76,0.625,0.55,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0308,0.86,0.9,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0309,0.7,0.9,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0310,0.685,0.6875,0.533333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0311,0.74,0.4,0.691667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0313,0.875,0.85,0.716667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0314,0.86,0.90625,0.833333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0315,0.12,0.875,0.9125,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0316,0.9,0.9,0.941667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0318,0.9,0.9,0.933333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0319,0.54,0.875,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0320,0.9,0.9,0.933333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0321,0.88,0.75,0.925,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0322,0.84,0.9,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0323,0.9,0.90625,0.908333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0324,0.71,0.675,0.525,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0325,0.9,0.9,0.920833,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0326,0.7,0.9,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0329,0.82,0.8125,0.833333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0330,0.34,0.875,0.904167,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0331,0.76,0.9,0.908333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0332,0.84,0.9,0.920833,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0334,0.84,0.9,0.904167,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0336,0.04,0.65625,0.55,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0337,0.22,0.88125,0.866667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0338,0.9,0.9,0.929167,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0339,0.7,0.7,0.483333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0342,0.915,0.925,0.908333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0343,0.84,0.875,0.883333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0345,0.9,0.8375,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0346,0.54,0.6375,0.341667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0347,0.86,0.8625,0.833333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0348,0.67,0.675,0.516667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0349,0.09,0.875,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0350,0.62,0.825,0.525,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0351,0.9,0.9,0.958333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0352,0.9,0.9,0.908333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0353,0.88,0.825,0.858333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0355,0.625,0.5375,0.733333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0357,0.71,0.7,0.575,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0359,0.68,0.75,0.604167,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0362,0.63,0.9,0.908333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0363,0.8,0.775,0.654167,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0364,0.9,0.925,0.966667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0365,0.76,0.775,0.833333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0366,0.86,0.875,0.933333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0368,0.77,0.7,0.716667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0371,0.88,0.9125,0.883333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0372,0.84,0.9,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0374,0.16,0.7875,0.591667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0377,0.8,0.925,0.883333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0378,0.795,0.9,0.9,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0380,0.82,0.825,0.783333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0382,0.9,0.925,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0383,0.61,0.875,0.508333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0384,0.905,0.9125,0.958333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0385,0.84,0.875,0.8625,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0386,0.9,0.90625,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0387,0.55,0.9,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0388,0.9,0.9,0.891667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0389,0.86,0.8875,0.866667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0391,0.84,0.7625,0.741667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0392,0.74,0.9,0.904167,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0394,0.88,0.875,0.825,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0395,0.9,0.9375,0.9375,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0396,0.24,0.8625,0.8625,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0397,0.44,0.875,0.858333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0399,0.76,0.7375,0.8,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0400,0.885,0.85625,0.866667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0401,0.805,0.8875,0.866667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0402,0.9,0.9375,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0403,0.78,0.9,0.908333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0404,0.785,0.85,0.8375,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0406,0.86,0.9375,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0408,0.88,0.88125,0.858333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0409,0.84,0.9,0.866667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0411,0.26,0.85,0.85,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0412,0.74,0.875,0.866667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0414,0.86,0.8375,0.754167,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0415,0.9,0.9,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0416,0.85,0.9,0.858333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0417,0.76,0.73125,0.591667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0419,0.51,0.8375,0.625,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0420,0.9,0.875,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0422,0.9,0.925,0.970833,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0423,0.9,0.90625,0.908333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0424,0.9,0.9,0.85,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0428,0.9,0.9,0.908333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0429,0.69,0.7125,0.683333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0433,0.77,0.9,0.866667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0434,0.3,0.9,0.929167,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0436,0.885,0.7875,0.791667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0437,0.78,0.65,0.8,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0438,0.88,0.875,0.9,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0439,0.88,0.9,0.916667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0442,0.9,0.9,0.966667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0443,0.76,0.7625,0.516667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0444,0.69,0.8375,0.725,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0445,0.74,0.75,0.591667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0448,0.88,0.875,0.9,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0449,0.77,0.925,0.933333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0450,0.79,0.875,0.883333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0452,0.72,0.6375,0.633333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0453,0.86,0.85625,0.641667,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0454,0.12,0.875,0.7375,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0455,0.44,0.5875,0.908333,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0456,0.9,0.85,0.9125,direct,false
java906,claude_sonnet_5,Claude Sonnet 5,mbpp_0460,0.9,0.875,0.908333,direct,false
