dataset,model_key,model,variant,prompt,n_items,llm_mean,llm_median,llm_consensus_rate,st_mean,st_median,st_success_rate,agreement_rate,both_success_rate,neither_success_rate,source,is_completed,import_method,lock_source,scale_used,eval_file
java656,qwen37_plus,Qwen3.7-plus,without_comments,oap2,656,,,,,,,,,,n/a,false,,direct,,
java656,qwen37_plus,Qwen3.7-plus,without_comments,reasoning,656,0.8764430955,0.7,0.8739621173,0.61413261,0.6620462803,0.6897865854,0.7843119977,0.6742788462,0.09841131575,completed,true,cohort_median_scale,direct,1.165511191,
java656,qwen37_plus,Qwen3.7-plus,without_comments,zero_shot,656,0.7519817073,1,0.7606707317,0.6131626435,0.6611078084,0.8277439024,0.7865853659,0.6875,0.09908536585,direct,false,,direct,1,evaluation/java656/Qwen37Plus_Results/combined_results_Data_Without_Comments_Description.json
java656,starchat,StarChat,dead_code,few_shot,656,0.2531698342,,,0.6827102425,,,,,,completed,true,paper_table_ratio,completed,0.9539660057,
java656,starchat,StarChat,dead_code,oap1,656,0.211444739,,,0.5067231956,,,,,,completed,true,paper_table_ratio,completed,0.7967422096,
java656,starchat,StarChat,dead_code,oap2,656,0.1964086687,,,0.589130036,,,,,,completed,true,paper_table_ratio,completed,0.7400849858,
java656,starchat,StarChat,dead_code,reasoning,656,0.2665143466,,,0.6394888182,,,,,,completed,true,paper_table_ratio,completed,1.004249292,
java656,starchat,StarChat,dead_code,zero_shot,656,0.2653866413,,,0.6676170124,,,,,,completed,true,paper_csv_fallback,completed,1,results/llm_performance_by_transformation_complexity.csv
java656,starchat,StarChat,encryption,few_shot,656,0.1239492565,,,0.7008381325,,,,,,completed,true,paper_table_ratio,completed,0.9539660057,
java656,starchat,StarChat,encryption,oap1,656,0.103521094,,,0.5629556413,,,,,,completed,true,paper_table_ratio,completed,0.7967422096,
java656,starchat,StarChat,encryption,oap2,656,0.09615959397,,,0.5659723037,,,,,,completed,true,paper_table_ratio,completed,0.7400849858,
java656,starchat,StarChat,encryption,reasoning,656,0.1304825878,,,0.6519916771,,,,,,completed,true,paper_table_ratio,completed,1.004249292,
java656,starchat,StarChat,encryption,zero_shot,656,0.1299304753,,,0.6676170124,,,,,,completed,true,paper_csv_fallback,completed,1,results/llm_performance_by_transformation_complexity.csv
java656,starchat,StarChat,renaming,few_shot,656,0.2498752585,,,0.6897471519,,,,,,completed,true,paper_table_ratio,completed,0.9539660057,
java656,starchat,StarChat,renaming,oap1,656,0.2086931446,,,0.5671737677,,,,,,completed,true,paper_table_ratio,completed,0.7967422096,
java656,starchat,StarChat,renaming,oap2,656,0.1938527432,,,0.6125308651,,,,,,completed,true,paper_table_ratio,completed,0.7400849858,
java656,starchat,StarChat,renaming,reasoning,656,0.2630461147,,,0.6409307411,,,,,,completed,true,paper_table_ratio,completed,1.004249292,
java656,starchat,StarChat,renaming,zero_shot,656,0.2619330846,,,0.6676170124,,,,,,completed,true,paper_csv_fallback,completed,1,results/llm_performance_by_transformation_complexity.csv
java656,starchat,StarChat,with_comments,few_shot,656,0.3237225612,,,0.5638737636,,,,,,completed,true,paper_table_ratio,completed,0.9539660057,
java656,starchat,StarChat,with_comments,oap1,656,,,,,,,,,,n/a,false,,completed,,
java656,starchat,StarChat,with_comments,oap2,656,,,,,,,,,,n/a,false,,completed,,
java656,starchat,StarChat,with_comments,reasoning,656,0.3407858885,,,0.6716875662,,,,,,completed,true,paper_table_ratio,completed,1.004249292,
java656,starchat,StarChat,with_comments,zero_shot,656,0.3393439172,,,0.6676170124,,,,,,completed,true,paper_csv_fallback,completed,1,results/llm_performance_by_transformation_complexity.csv
java656,starchat,StarChat,without_comments,few_shot,656,0.2444087034,,,0.6570582379,,,,,,completed,true,paper_table_ratio,completed,0.9539660057,
java656,starchat,StarChat,without_comments,oap1,656,,,,,,,,,,n/a,false,,completed,,
java656,starchat,StarChat,without_comments,oap2,656,,,,,,,,,,n/a,false,,completed,,
java656,starchat,StarChat,without_comments,reasoning,656,0.257291419,,,0.6686731207,,,,,,completed,true,paper_table_ratio,completed,1.004249292,
java656,starchat,StarChat,without_comments,zero_shot,656,0.2562027388,,,0.6676170124,,,,,,completed,true,paper_csv_fallback,completed,1,results/llm_performance_by_transformation_complexity.csv
java656,starcoder,StarCoder,dead_code,few_shot,656,0.1308749794,,,0.2122725417,,,,,,completed,true,paper_table_ratio,completed,0.9207920792,
java656,starcoder,StarCoder,dead_code,oap1,656,0.2438074212,,,0.1575535476,,,,,,completed,true,paper_table_ratio,completed,1.715346535,
java656,starcoder,StarCoder,dead_code,oap2,656,0.236771132,,,0.1831759981,,,,,,completed,true,paper_table_ratio,completed,1.665841584,
java656,starcoder,StarCoder,dead_code,reasoning,656,0.1526874759,,,0.1988338659,,,,,,completed,true,paper_table_ratio,completed,1.074257426,
java656,starcoder,StarCoder,dead_code,zero_shot,656,0.1421330421,,,0.2075796601,,,,,,completed,true,paper_csv_fallback,completed,1,results/llm_performance_by_transformation_complexity.csv
java656,starcoder,StarCoder,encryption,few_shot,656,0.08225619655,,,0.2179089787,,,,,,completed,true,paper_table_ratio,completed,0.9207920792,
java656,starcoder,StarCoder,encryption,oap1,656,0.1532353339,,,0.1750376915,,,,,,completed,true,paper_table_ratio,completed,1.715346535,
java656,starcoder,StarCoder,encryption,oap2,656,0.1488129577,,,0.1759756511,,,,,,completed,true,paper_table_ratio,completed,1.665841584,
java656,starcoder,StarCoder,encryption,reasoning,656,0.09596556264,,,0.2027213331,,,,,,completed,true,paper_table_ratio,completed,1.074257426,
java656,starcoder,StarCoder,encryption,zero_shot,656,0.0893319984,,,0.2075796601,,,,,,completed,true,paper_csv_fallback,completed,1,results/llm_performance_by_transformation_complexity.csv
java656,starcoder,StarCoder,renaming,few_shot,656,0.1590710468,,,0.2144605016,,,,,,completed,true,paper_table_ratio,completed,0.9207920792,
java656,starcoder,StarCoder,renaming,oap1,656,0.2963339662,,,0.1763492178,,,,,,completed,true,paper_table_ratio,completed,1.715346535,
java656,starcoder,StarCoder,renaming,oap2,656,0.2877817594,,,0.1904519304,,,,,,completed,true,paper_table_ratio,completed,1.665841584,
java656,starcoder,StarCoder,renaming,reasoning,656,0.1855828879,,,0.1992821976,,,,,,completed,true,paper_table_ratio,completed,1.074257426,
java656,starcoder,StarCoder,renaming,zero_shot,656,0.1727545777,,,0.2075796601,,,,,,completed,true,paper_csv_fallback,completed,1,results/llm_performance_by_transformation_complexity.csv
java656,starcoder,StarCoder,with_comments,few_shot,656,0.02496894855,,,0.1753231598,,,,,,completed,true,paper_table_ratio,completed,0.9207920792,
java656,starcoder,StarCoder,with_comments,oap1,656,,,,,,,,,,n/a,false,,completed,,
java656,starcoder,StarCoder,with_comments,oap2,656,,,,,,,,,,n/a,false,,completed,,
java656,starcoder,StarCoder,with_comments,reasoning,656,0.02913043997,,,0.2088453022,,,,,,completed,true,paper_table_ratio,completed,1.074257426,
java656,starcoder,StarCoder,with_comments,zero_shot,656,0.02711681509,,,0.2075796601,,,,,,completed,true,paper_csv_fallback,completed,1,results/llm_performance_by_transformation_complexity.csv
java656,starcoder,StarCoder,without_comments,few_shot,656,0.03486230552,,,0.2042966599,,,,,,completed,true,paper_table_ratio,completed,0.9207920792,
java656,starcoder,StarCoder,without_comments,oap1,656,,,,,,,,,,n/a,false,,completed,,
java656,starcoder,StarCoder,without_comments,oap2,656,,,,,,,,,,n/a,false,,completed,,
java656,starcoder,StarCoder,without_comments,reasoning,656,0.04067268977,,,0.2079080319,,,,,,completed,true,paper_table_ratio,completed,1.074257426,
java656,starcoder,StarCoder,without_comments,zero_shot,656,0.03786121352,,,0.2075796601,,,,,,completed,true,paper_csv_fallback,completed,1,results/llm_performance_by_transformation_complexity.csv
java906,claude_sonnet_5,Claude Sonnet 5,dead_code,few_shot,906,0.7299149261,0.9310154525,0.717839849,0.582920423,0.606595699,0.7281478717,0.6872797852,0.5629139073,0.1417255401,completed,true,cohort_median_scale,direct,1.020214321,
java906,claude_sonnet_5,Claude Sonnet 5,dead_code,oap1,906,0.7157921399,0.9310154525,0.6952307199,0.4326569035,0.4347619759,0.2703041417,0.6844294565,0.1732042792,0.1908676502,completed,true,cohort_median_scale,direct,1.000474666,
java906,claude_sonnet_5,Claude Sonnet 5,dead_code,oap2,906,0.7064433055,0.9310154525,0.7339089028,0.5030185698,0.5177071711,0.5795132149,0.6977643424,0.4268763797,0.1576787685,completed,true,cohort_median_scale,direct,0.9874076439,
java906,claude_sonnet_5,Claude Sonnet 5,dead_code,reasoning,906,0.718522783,0.9310154525,0.7008830022,0.5460165516,0.5600620205,0.611585316,0.699301272,0.5117399157,0.1451563222,completed,true,cohort_median_scale,direct,1.004291332,
java906,claude_sonnet_5,Claude Sonnet 5,dead_code,zero_shot,906,0.7154525386,0.9310154525,0.7008830022,0.5700333275,0.5847102252,0.7185430464,0.706401766,0.5629139073,0.1434878587,direct,false,pool,direct,1,evaluation/java250/ClaudeSonnet5_Results/combined_results_Dataset_DeadCode_Description.json
java906,claude_sonnet_5,Claude Sonnet 5,encryption,few_shot,906,0.6731172042,0.8896247241,0.6983098363,0.5218290972,0.5506145899,0.5912685655,0.6572132287,0.4203555246,0.2158813668,completed,true,cohort_median_scale,direct,0.9836196564,
java906,claude_sonnet_5,Claude Sonnet 5,encryption,oap1,906,0.6748032774,0.8896247241,0.6517558472,0.4191647407,0.4325626484,0.3131613001,0.6766238434,0.2764086419,0.2383738833,completed,true,cohort_median_scale,direct,0.986083499,
java906,claude_sonnet_5,Claude Sonnet 5,encryption,oap2,906,0.6813273018,0.8896247241,0.6697040009,0.4214108831,0.4261670051,0.3150506594,0.6662776789,0.24480475,0.2363720279,completed,true,cohort_median_scale,direct,0.9956169926,
java906,claude_sonnet_5,Claude Sonnet 5,encryption,reasoning,906,0.6714061795,0.8896247241,0.6747393693,0.4854590704,0.4957435329,0.4893584753,0.672252119,0.4250261415,0.2356662905,completed,true,cohort_median_scale,direct,0.9811193527,
java906,claude_sonnet_5,Claude Sonnet 5,encryption,zero_shot,906,0.6843267108,0.8896247241,0.6898454746,0.4970933611,0.5089652753,0.5342163355,0.6633554084,0.4437086093,0.2196467991,direct,false,pool,direct,1,evaluation/java250/ClaudeSonnet5_Results/combined_results_Dataset_Encryption_Description.json
java906,claude_sonnet_5,Claude Sonnet 5,renaming,few_shot,906,0.7356791599,0.917218543,0.7276220127,0.571371324,0.5934444032,0.6990728477,0.7129196444,0.5529801325,0.1363112315,completed,true,cohort_median_scale,direct,0.9877375798,
java906,claude_sonnet_5,Claude Sonnet 5,renaming,oap1,906,0.7575729083,0.917218543,0.7364166363,0.4698342367,0.4802111476,0.4545151271,0.6968883057,0.3301373925,0.1559770339,completed,true,cohort_median_scale,direct,1.017132565,
java906,claude_sonnet_5,Claude Sonnet 5,renaming,oap2,906,0.7516823921,0.917218543,0.7450331126,0.5074070555,0.5243159671,0.5267158852,0.6901359359,0.4077056909,0.1467438647,completed,true,cohort_median_scale,direct,1.00922384,
java906,claude_sonnet_5,Claude Sonnet 5,renaming,reasoning,906,0.7348609414,0.917218543,0.7087781934,0.5309328863,0.5530587061,0.6142471925,0.6901359359,0.5043178808,0.1485786197,completed,true,cohort_median_scale,direct,0.9866390234,
java906,claude_sonnet_5,Claude Sonnet 5,renaming,zero_shot,906,0.744812362,0.917218543,0.7450331126,0.5530392047,0.5701097724,0.6721854305,0.6887417219,0.5529801325,0.1357615894,direct,false,pool,direct,1,evaluation/java250/ClaudeSonnet5_Results/combined_results_Variable_Renaming_Description.json
java906,claude_sonnet_5,Claude Sonnet 5,with_comments,few_shot,906,0.7035000752,0.9945393284,0.7070863251,0.5069720863,0.5492309647,0.3717333942,0.7551553792,0.3610596027,0.09583835039,completed,true,cohort_median_scale,direct,0.9535773012,
java906,claude_sonnet_5,Claude Sonnet 5,with_comments,oap1,906,,,,,,,,,,n/a,false,,direct,,
java906,claude_sonnet_5,Claude Sonnet 5,with_comments,oap2,906,,,,,,,,,,n/a,false,,direct,,
java906,claude_sonnet_5,Claude Sonnet 5,with_comments,reasoning,906,0.7570670072,0.8950853956,0.7328918322,0.6039061733,0.6034862522,0.7576395808,0.7337040327,0.6301082216,0.09254095504,completed,true,cohort_median_scale,direct,1.026185979,
java906,claude_sonnet_5,Claude Sonnet 5,with_comments,zero_shot,906,0.7377483444,0.944812362,0.7328918322,0.6002463876,0.616769967,0.8002207506,0.7119205298,0.6225165563,0.08940397351,direct,false,pool,direct,1,evaluation/java250/ClaudeSonnet5_Results/combined_results_Data_With_Comments_Description.json
java906,claude_sonnet_5,Claude Sonnet 5,without_comments,few_shot,906,0.803924614,0.8188373804,0.8199943639,0.5901066612,0.5999862809,0.6594922737,0.7093309561,0.4839531329,0.08818759292,completed,true,cohort_median_scale,direct,1.081127654,
java906,claude_sonnet_5,Claude Sonnet 5,without_comments,oap1,906,,,,,,,,,,n/a,false,,direct,,
java906,claude_sonnet_5,Claude Sonnet 5,without_comments,oap2,906,,,,,,,,,,n/a,false,,direct,,
java906,claude_sonnet_5,Claude Sonnet 5,without_comments,reasoning,906,0.8666720636,0.6613686534,0.8597999155,0.6005380343,0.6165649823,0.6594922737,0.7164663324,0.6170402445,0.08879578321,completed,true,cohort_median_scale,direct,1.165511191,
java906,claude_sonnet_5,Claude Sonnet 5,without_comments,zero_shot,906,0.743598234,0.944812362,0.7483443709,0.5995895392,0.6156909816,0.7913907285,0.7185430464,0.6291390728,0.08940397351,direct,false,pool,direct,1,evaluation/java250/ClaudeSonnet5_Results/combined_results_Data_Without_Comments_Description.json
java906,codellama,CodeLlama,dead_code,few_shot,906,0.1874963412,0,0.2179269983,0.2593338166,0.2417563019,0.05891746915,0.8378456985,0.01644117607,0.4770218883,scaled,true,paper_model_variant_ratio,pooled,1.027372263,
java906,codellama,CodeLlama,dead_code,oap1,906,0.1605208463,0,0.1513381933,0.4315692457,0.4148141792,0.3114209084,0.7782832081,0.03288235214,0.4382210649,scaled,true,paper_model_variant_ratio,pooled,0.8795620438,
java906,codellama,CodeLlama,dead_code,oap2,906,0.1675144931,0,0.1997664151,0.336318346,0.2953489421,0.1515020635,0.7901957062,0,0.4541978745,scaled,true,paper_model_variant_ratio,pooled,0.9178832117,
java906,codellama,CodeLlama,dead_code,reasoning,906,0.1898275568,0,0.1997664151,0.2367857616,0.2189078153,0.02525034392,0.857699862,0.008220588036,0.4907162966,scaled,true,paper_model_variant_ratio,pooled,1.040145985,
java906,codellama,CodeLlama,dead_code,zero_shot,906,0.1825008792,0,0.1816058319,0.4022978026,0.3980053544,0.3450880336,0.76637071,0.05754411625,0.4245266566,pooled,true,combined_results,pooled,1,evaluation/java250/codellama_Results/combined_results_Dataset_DeadCode_Description.json
java906,codellama,CodeLlama,encryption,few_shot,906,0.1255526122,0,0.1876593596,0.2602711489,0.2429148278,0.05891746916,0.8497581966,0.00822058804,0.4861514938,scaled,true,paper_model_variant_ratio,pooled,0.9741602067,
java906,codellama,CodeLlama,encryption,oap1,906,0.1248865506,0,0.1513381932,0.4176102484,0.3981009547,0.2440866579,0.8179915351,0.0411029402,0.4587626773,scaled,true,paper_model_variant_ratio,pooled,0.9689922481,
java906,codellama,CodeLlama,encryption,oap2,906,0.1268847354,0,0.1452846655,0.2581995685,0.2232468125,0.06733425046,0.8656415274,0,0.4975635007,scaled,true,paper_model_variant_ratio,pooled,0.984496124,
java906,codellama,CodeLlama,encryption,reasoning,906,0.1458674911,0,0.1816058319,0.2370808731,0.2213124975,0.03366712523,0.8735831928,0.01644117608,0.4975635007,scaled,true,paper_model_variant_ratio,pooled,1.131782946,
java906,codellama,CodeLlama,encryption,zero_shot,906,0.1288829202,0,0.1634452487,0.341082858,0.29724031,0.2104195327,0.8021082043,0.01644117608,0.4564802759,pooled,true,combined_results,pooled,1,evaluation/java250/codellama_Results/combined_results_Dataset_Encryption_Description.json
java906,codellama,CodeLlama,renaming,few_shot,906,0.1891614953,0,0.1937128874,0.2574292153,0.2422958921,0.01683356261,0.8576998619,0,0.4929986979,scaled,true,paper_model_variant_ratio,pooled,1.115913556,
java906,codellama,CodeLlama,renaming,oap1,906,0.1748411708,0,0.1513381933,0.4025787431,0.3729533668,0.2609202205,0.7941665388,0.02466176411,0.4496330717,scaled,true,paper_model_variant_ratio,pooled,1.031434185,
java906,codellama,CodeLlama,renaming,oap2,906,0.2004845425,0,0.2300340538,0.3692622814,0.3310677811,0.2020027514,0.7862248735,0.04110294018,0.4405034662,scaled,true,paper_model_variant_ratio,pooled,1.182711198,
java906,codellama,CodeLlama,renaming,reasoning,906,0.1801696637,0,0.2179269983,0.2268657757,0.216879504,0.008416781307,0.8457873639,0,0.4861514938,scaled,true,paper_model_variant_ratio,pooled,1.062868369,
java906,codellama,CodeLlama,renaming,zero_shot,906,0.169512678,0,0.1755523042,0.4305561149,0.4219250412,0.3787551588,0.7544582119,0.05754411625,0.4176794524,pooled,true,combined_results,pooled,1,evaluation/java250/codellama_Results/combined_results_Variable_Renaming_Description.json
java906,codellama,CodeLlama,with_comments,few_shot,906,0.3660008508,0.08325770035,0.405586358,0.2943383272,0.2582357742,0.109418157,0.7068082196,0.03288235214,0.3971378401,scaled,true,paper_model_variant_ratio,pooled,0.897875817,
java906,codellama,CodeLlama,with_comments,oap1,906,,,,,,,,,,n/a,false,,pooled,,
java906,codellama,CodeLlama,with_comments,oap2,906,,,,,,,,,,n/a,false,,pooled,,
java906,codellama,CodeLlama,with_comments,reasoning,906,0.3826523909,0.08325770035,0.4600681076,0.2447697692,0.2208378356,0.05050068784,0.6909248888,0.02466176411,0.390290636,scaled,true,paper_model_variant_ratio,pooled,0.9387254902,
java906,codellama,CodeLlama,with_comments,zero_shot,906,0.407629701,0.1665154007,0.4600681076,0.4779166979,0.475714771,0.5891746915,0.6115082349,0.2055147009,0.294429778,pooled,true,combined_results,pooled,1,evaluation/java250/codellama_Results/combined_results_Data_With_Comments_Description.json
java906,codellama,CodeLlama,without_comments,few_shot,906,0.2970634749,0,0.3571581361,0.2848229406,0.2617222462,0.07575103177,0.7623998773,0.04110294019,0.426809058,scaled,true,paper_model_variant_ratio,pooled,1.106699752,
java906,codellama,CodeLlama,without_comments,oap1,906,,,,,,,,,,n/a,false,,pooled,,
java906,codellama,CodeLlama,without_comments,oap2,906,,,,,,,,,,n/a,false,,pooled,,
java906,codellama,CodeLlama,without_comments,reasoning,906,0.3380262635,0,0.405586358,0.2215794041,0.1969129911,0.04208390654,0.7147498849,0.008220588038,0.408549847,scaled,true,paper_model_variant_ratio,pooled,1.259305211,
java906,codellama,CodeLlama,without_comments,zero_shot,906,0.268422826,0,0.2724087479,0.4877298124,0.4743523631,0.5723411289,0.6710707253,0.1315294086,0.3492074111,pooled,true,combined_results,pooled,1,evaluation/java250/codellama_Results/combined_results_Data_Without_Comments_Description.json
