dataset,model_key,model,problem_id,pair,score,score_source
java250,deepseek_r1,DeepSeek-R1,p02257,original_description__without_comments,0.3,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02257,original_description__variable_renaming,0.4,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02257,original_description__dead_code,0.4,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02257,original_description__encryption,0.4,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02257,with_comments__without_comments,0.920031,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02257,with_comments__variable_renaming,0.848473,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02257,with_comments__dead_code,0.831488,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02257,with_comments__encryption,0.921836,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02257,without_comments__variable_renaming,0.857686,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02257,without_comments__dead_code,0.803396,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02257,without_comments__encryption,0.928214,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02257,variable_renaming__dead_code,0.765154,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02257,variable_renaming__encryption,0.905587,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02257,dead_code__encryption,0.858944,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02258,original_description__with_comments,0.9,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02258,original_description__without_comments,0.9,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02258,original_description__variable_renaming,0.9,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02258,original_description__dead_code,0.6,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02258,original_description__encryption,1.0,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02258,with_comments__without_comments,0.646959,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02258,with_comments__variable_renaming,0.830413,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02258,with_comments__dead_code,0.735866,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02258,with_comments__encryption,0.699085,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02258,without_comments__variable_renaming,0.726128,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02258,without_comments__dead_code,0.835006,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02258,without_comments__encryption,0.733837,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02258,variable_renaming__dead_code,0.729661,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02258,variable_renaming__encryption,0.687977,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02258,dead_code__encryption,0.762598,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02259,original_description__with_comments,1.0,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02259,original_description__without_comments,1.0,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02259,original_description__variable_renaming,0.9,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02259,original_description__dead_code,0.9,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02259,original_description__encryption,1.0,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02259,with_comments__without_comments,0.864168,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02259,with_comments__variable_renaming,0.98346,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02259,with_comments__dead_code,0.937372,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02259,with_comments__encryption,0.903426,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02259,without_comments__variable_renaming,0.856038,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02259,without_comments__dead_code,0.890631,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02259,without_comments__encryption,0.869489,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02259,variable_renaming__dead_code,0.946548,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02259,variable_renaming__encryption,0.90678,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02259,dead_code__encryption,0.940837,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02260,original_description__with_comments,1.0,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02260,original_description__without_comments,0.9,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02260,original_description__variable_renaming,0.9,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02260,original_description__dead_code,0.7,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02260,original_description__encryption,0.6,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02260,with_comments__without_comments,0.946065,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02260,with_comments__variable_renaming,0.928354,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02260,with_comments__dead_code,0.794125,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02260,with_comments__encryption,0.864656,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02260,without_comments__variable_renaming,0.949227,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02260,without_comments__dead_code,0.802462,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02260,without_comments__encryption,0.887718,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02260,variable_renaming__dead_code,0.86433,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02260,variable_renaming__encryption,0.846473,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02260,dead_code__encryption,0.736984,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02263,original_description__with_comments,0.8,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02263,original_description__without_comments,0.8,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02263,original_description__variable_renaming,0.8,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02263,original_description__dead_code,0.8,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02263,original_description__encryption,0.8,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02263,with_comments__without_comments,0.864517,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02263,with_comments__variable_renaming,0.927647,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02263,with_comments__dead_code,0.889098,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02263,with_comments__encryption,0.836391,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02263,without_comments__variable_renaming,0.840375,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02263,without_comments__dead_code,0.822226,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02263,without_comments__encryption,0.776422,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02263,variable_renaming__dead_code,0.850313,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02263,variable_renaming__encryption,0.851531,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02263,dead_code__encryption,0.807897,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02264,original_description__with_comments,1.0,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02264,original_description__without_comments,1.0,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02264,original_description__variable_renaming,1.0,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02264,original_description__dead_code,1.0,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02264,original_description__encryption,1.0,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02264,with_comments__without_comments,0.787221,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02264,with_comments__variable_renaming,0.871746,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02264,with_comments__dead_code,0.900304,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02264,with_comments__encryption,0.833193,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02264,without_comments__variable_renaming,0.873649,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02264,without_comments__dead_code,0.820246,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02264,without_comments__encryption,0.889423,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02264,variable_renaming__dead_code,0.817542,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02264,variable_renaming__encryption,0.895525,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02264,dead_code__encryption,0.862105,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02268,original_description__with_comments,0.4,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02268,original_description__without_comments,0.4,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02268,original_description__variable_renaming,0.2,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02268,original_description__dead_code,0.4,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02268,original_description__encryption,0.4,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02268,with_comments__without_comments,0.716527,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02268,with_comments__variable_renaming,0.737339,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02268,with_comments__dead_code,0.833418,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02268,with_comments__encryption,0.64063,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02268,without_comments__variable_renaming,0.715586,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02268,without_comments__dead_code,0.724146,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02268,without_comments__encryption,0.564717,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02268,variable_renaming__dead_code,0.818135,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02268,variable_renaming__encryption,0.59681,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02268,dead_code__encryption,0.711208,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02381,original_description__with_comments,0.8,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02381,original_description__without_comments,0.9,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02381,original_description__variable_renaming,0.6,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02381,original_description__dead_code,0.9,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02381,original_description__encryption,0.8,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02381,with_comments__without_comments,0.740671,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02381,with_comments__variable_renaming,0.684578,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02381,with_comments__dead_code,0.9094,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02381,with_comments__encryption,0.714595,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02381,without_comments__variable_renaming,0.855518,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02381,without_comments__dead_code,0.757905,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02381,without_comments__encryption,0.589249,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02381,variable_renaming__dead_code,0.701859,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02381,variable_renaming__encryption,0.66458,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02381,dead_code__encryption,0.7873,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02388,original_description__with_comments,0.8,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02388,original_description__without_comments,0.8,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02388,original_description__variable_renaming,0.8,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02388,original_description__dead_code,0.8,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02388,original_description__encryption,0.8,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02388,with_comments__without_comments,0.809601,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02388,with_comments__variable_renaming,0.874614,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02388,with_comments__dead_code,0.818877,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02388,with_comments__encryption,0.882576,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02388,without_comments__variable_renaming,0.923247,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02388,without_comments__dead_code,0.957759,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02388,without_comments__encryption,0.765424,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02388,variable_renaming__dead_code,0.904835,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02388,variable_renaming__encryption,0.850955,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02388,dead_code__encryption,0.796798,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02389,original_description__with_comments,0.9,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02389,original_description__without_comments,0.9,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02389,original_description__variable_renaming,0.8,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02389,original_description__dead_code,0.8,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02389,original_description__encryption,0.9,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02389,with_comments__without_comments,0.76591,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02389,with_comments__variable_renaming,0.741454,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02389,with_comments__dead_code,0.776656,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02389,with_comments__encryption,0.727745,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02389,without_comments__variable_renaming,0.830498,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02389,without_comments__dead_code,0.944338,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02389,without_comments__encryption,0.750514,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02389,variable_renaming__dead_code,0.86635,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02389,variable_renaming__encryption,0.782797,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02389,dead_code__encryption,0.769339,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02390,original_description__with_comments,0.1,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02390,original_description__without_comments,0.1,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02390,original_description__variable_renaming,0.0,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02390,original_description__dead_code,0.8,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02390,original_description__encryption,0.1,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02390,with_comments__without_comments,0.93521,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02390,with_comments__variable_renaming,0.822745,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02390,with_comments__dead_code,0.899292,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02390,with_comments__encryption,0.757943,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02390,without_comments__variable_renaming,0.793844,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02390,without_comments__dead_code,0.915362,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02390,without_comments__encryption,0.737038,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02390,variable_renaming__dead_code,0.799886,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02390,variable_renaming__encryption,0.786272,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02390,dead_code__encryption,0.733971,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02391,original_description__with_comments,0.4,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02391,original_description__without_comments,0.5,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02391,original_description__variable_renaming,0.4,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02391,original_description__dead_code,0.5,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02391,original_description__encryption,0.0,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02391,with_comments__without_comments,0.882806,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02391,with_comments__variable_renaming,0.928962,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02391,with_comments__dead_code,0.83187,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02391,with_comments__encryption,0.756247,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02391,without_comments__variable_renaming,0.844551,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02391,without_comments__dead_code,0.834794,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02391,without_comments__encryption,0.691879,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02391,variable_renaming__dead_code,0.78771,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02391,variable_renaming__encryption,0.766908,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02391,dead_code__encryption,0.625191,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02392,original_description__with_comments,1.0,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02392,original_description__without_comments,1.0,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02392,original_description__variable_renaming,1.0,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02392,original_description__dead_code,1.0,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02392,original_description__encryption,0.1,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02392,with_comments__without_comments,0.858351,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02392,with_comments__variable_renaming,0.866103,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02392,with_comments__dead_code,0.880494,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02392,with_comments__encryption,0.635302,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02392,without_comments__variable_renaming,0.783915,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02392,without_comments__dead_code,0.817869,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02392,without_comments__encryption,0.543872,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02392,variable_renaming__dead_code,0.846215,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02392,variable_renaming__encryption,0.637532,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02392,dead_code__encryption,0.634034,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02393,original_description__with_comments,1.0,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02393,original_description__without_comments,1.0,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02393,original_description__variable_renaming,1.0,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02393,original_description__dead_code,1.0,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02393,original_description__encryption,1.0,llm_eval
java250,deepseek_r1,DeepSeek-R1,p02393,with_comments__without_comments,0.841785,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02393,with_comments__variable_renaming,0.88251,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02393,with_comments__dead_code,0.822197,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02393,with_comments__encryption,0.892926,st_pairwise
java250,deepseek_r1,DeepSeek-R1,p02393,without_comments__variable_renaming,0.851897,st_pairwise
